postcode,Avg_Price,MAE,Median_Accuracy
EC1V 2QQ,58283989.0,56967172.88858243,2.259310205102068
WC2N 5DA,68945000.0,56569096.02779636,17.95040100399396
NW10 7NS,59000000.0,56496174.97792663,45.958479617737126
SE15 1LG,58250000.0,56338499.67836645,3.2815456165382813
W1J 8PE,69000000.0,56260452.81536587,18.46311186178859
EC1Y 4XY,67403504.0,55700966.18678394,17.361913133204553
WC2N 4ER,65141666.666666664,54175887.706403084,17.669411721259223
SW1Y 4JU,66416666.666666664,53995780.92637694,21.9119352142028
W2 6LG,62822611.0,53936438.285981625,13.383496560958008
W1B 3BE,63200000.0,53829358.981380284,14.826963637056508
WC2H 7DH,65336250.0,53518754.96777104,18.087195136281863
W1B 2HT,55460000.0,53183778.575525075,4.104257887621571
HA9 0DY,55500000.0,53149512.30678039,4.235112960756055
W1K 5DL,55000000.0,53073506.374293946,3.5027156831019255
EC4R 1HJ,54897793.0,52825909.0105609,3.7740751972289672
WC2B 6UF,62216706.0,52793583.06934875,15.145647425711104
WC2E 9NH,59500000.0,52594310.12349434,11.606201473118745
W1S 1HL,70100000.0,52294011.88223388,25.45394458995184
HA2 7JW,53016900.0,51883421.20845334,2.137957503261518
W1T 2QB,62000000.0,51696292.70234015,16.618882738161062
W1T 2ET,62000000.0,51696292.70234015,16.618882738161062
W1T 2QA,62000000.0,51696292.70234015,16.618882738161062
W1T 2EU,62000000.0,51696292.70234015,16.618882738161062
SW19 4DQ,52758000.0,51477534.25485334,2.4270551293579388
EC2A 2AZ,64000000.0,51442003.97084265,19.621868795558356
W1S 1EG,53500000.0,51034888.382144965,4.607685267018752
W1S 1EB,53500000.0,51034888.382144965,4.607685267018752
W1S 1ED,58638002.0,50857709.212406084,13.268345649965894
SE1 5HL,57285700.0,50855629.82094894,11.224564208958014
SE8 3GN,51307200.0,50707932.20145572,1.167999420245664
SE1 9RA,59940000.0,50704007.17888808,15.408730098618477
EC2A 4LG,58900000.0,50701959.002584845,13.918575547394155
SW1H 9BP,63425590.5,50356752.09416488,39.0440289275999
WC2N 6AH,63770988.0,50329123.501864016,21.078338159251956
NW2 1LS,55000000.0,49977194.15524578,9.13237426318949
UB8 1RA,50750000.0,49903183.952530995,1.6686030492000157
SE26 4PR,49894753.0,49078048.01492997,1.636855452656576
E14 9WT,50800000.0,48996659.75354449,3.5498823749124284
W4 2SX,54300000.0,48894400.23714047,9.955064019999142
UB4 9SQ,52245000.0,48803385.2970482,6.587452776249975
W1T 7PJ,56193365.0,48797605.588528425,38.793645856038324
EN2 6SP,49251712.0,48778947.0473863,0.9598954704634366
WC2B 4BA,59000000.0,48739031.346922204,17.391472293352194
W1S 2GD,51000000.0,48723778.575525075,4.463179263676324
E1 7LP,48975000.0,48325741.66795061,2.2378999570752214
W1S 2FA,62450000.0,48291640.126183264,22.671513008513585
E1 8PR,53850000.0,48218226.82186623,10.45826031222613
NW10 6FN,54488984.0,48186168.66704113,11.567136823396936
WC2N 4AZ,55451320.0,48055560.588528425,13.337391087302478
N18 3HA,51490000.0,47962942.86665421,6.849984721976682
W1J 7BS,52500000.0,47576765.19710985,9.377590100743149
E1 1LA,56580000.0,47172772.91189945,16.626417617710416
SW11 7DS,50500000.0,47081261.36475326,6.769779475736115
UB4 0RH,50070000.0,46943578.55051245,6.244101157354805
EC3N 2PX,50232915.0,46301072.2056018,7.827224031092371
SE1 2UP,51000000.0,45987548.287350014,9.828336691470568
SW1Y 6HD,52750000.0,45844310.12349434,13.09135521612447
DA17 6JY,46882500.25,45766499.75432371,10.533975120552725
DA14 5BG,46100000.0,45585482.2366121,1.1160905930323253
E6 6LH,46000000.0,45500912.98516322,1.0849717713843035
EN1 1SW,46100000.0,45351328.3135373,1.6240166734548893
BR1 2NE,46100000.0,45227107.815158136,1.8934754551884225
W1F 8BD,52650000.0,45122365.843869925,14.297500771377159
W1T 3LP,51375000.0,44853723.09478195,12.693483027188421
EC4N 6HL,52500000.0,44500000.461672686,15.238094358718683
SE16 2XU,44445005.25,43961068.43979603,2.3624046113857062
W1S 1TE,51825000.0,43929194.22915887,15.235515235583463
W1S 2QU,56000000.0,43624096.02779636,22.09982852179222
W1S 2PA,56000000.0,43624096.02779636,22.09982852179222
W1S 2QN,56000000.0,43624096.02779636,22.09982852179222
EC2A 1RS,50600000.0,43418006.312239245,14.193663414546947
EC2A 3PT,46850000.0,43320728.92629405,5.360785507132249
E6 6LG,44000000.0,43222809.25760952,1.7663425963420138
EN1 1TW,43775000.0,43203668.29064711,0.6899741887762119
NW2 1ES,45795993.0,43085479.16989668,5.918670286510277
SW3 2JD,50000000.0,42782142.621713996,14.435714756572011
SW1P 3QB,50175000.0,42394707.212406084,15.506313478014775
W1U 4FA,42690000.0,42360237.53725967,1.1467223962536082
EC3V 3RA,44575486.0,42354023.09670921,4.983597718465234
E3 3ZD,45735454.0,42300314.33847084,7.510890045016623
W1K 3JP,56000000.0,42225961.578417204,24.59649718139785
HA3 8NT,43750000.0,41980204.405728064,8.438333059214862
WC1B 3BD,53700000.0,41882504.96777104,22.006508439904962
W1S 3AN,46749999.0,41826764.19710985,10.530983760855591
NW9 0FH,42800000.0,41724673.114784054,2.5124459934952057
SW8 5BB,43889999.5,41635037.61034739,5.138138527113519
W1G 6BL,42900000.0,41627877.805242315,4.471395865955259
EC3A 6HX,50700000.0,41569256.3428608,18.009356325718343
N1 9SQ,45419867.0,40866180.2315901,10.0257598033255
SW1H 9NP,51460000.0,40721576.5514272,20.86751544611893
W2 4ED,43632089.0,40676045.922786735,6.774929060154022
IG11 0JS,41330000.0,40607672.99945835,1.747706267944963
W1W 7NS,48227777.0,40386629.43112001,16.25857142219097
E1 1RD,51912905.0,40338818.656728,22.295200669798774
WC1X 8LD,50700000.0,39961576.5514272,21.180322383772776
W1T 4TN,42000000.0,39723778.575525075,5.419574820178397
W1G 0DR,51100000.0,39246568.83750968,19.804282937298453
UB11 1AZ,40500000.0,39203858.40626805,3.2003496141529553
SW19 3SE,40250000.0,39071070.50977532,2.9290173670178348
W1K 4QF,41250000.0,38973778.575525075,5.518112544181648
W1F 0UT,48543000.0,38897080.668737486,19.870875988839813
UB7 0LW,42000000.0,38869167.932670034,7.454362065071351
EC2V 8EE,45196950.0,38857704.64757251,14.025825531208397
EC2V 8LN,45196950.0,38857704.64757251,14.025825531208397
N16 7TY,49900000.0,38822513.28463249,22.1993721750852
HA9 0AA,41075000.0,38700211.87409517,5.997636130672674
SW1X 7SH,41000000.0,38571755.10861245,5.922548515579393
NW1 5QD,43956164.0,38452501.386818245,12.520798250688472
EC1Y 8HQ,46225000.0,38395337.78985105,16.938155132826296
SW1W 8BT,48333333.333333336,38307125.63768895,21.240008491548465
EC1V 7RD,51750000.0,38223393.35615544,26.13837032626968
SW11 7AG,39000000.0,38182147.6164615,2.097057393688459
UB8 1QW,39570000.0,38105821.97456747,3.7002224549722627
E1W 1AP,36921000.0,37834135.95428552,0.0
W1F 7NH,40106580.0,37830358.575525075,5.675431374290525
SE1 6BD,42857654.5,37737215.93252464,12.230199074509564
SW9 8HH,40000000.0,37732600.349224776,5.668499126938059
RM10 7FN,39500000.0,37648085.099551626,4.68839215303386
DA14 6LF,38500000.0,37551513.20056884,2.463602076444573
NW1 5DZ,46393881.0,37422811.81074351,19.33675087293622
SM1 4RQ,38000000.0,37345247.83994767,1.7230320001377208
SW18 1EW,47000000.0,37105605.63556394,21.05190290305545
IG11 7NZ,41750000.0,37052968.83842589,11.250374039698457
W1C 1JJ,40750000.0,36968453.61833887,9.279868421254307
W1F 9RQ,39545277.0,36926592.60864485,6.621990260316423
UB3 1AD,38000000.0,36760323.59963603,3.262306316747271
W1S 4EE,50400000.0,36608653.43270786,27.36378287161139
W2 4DR,45000000.0,36600058.08434432,18.666537590345953
SW6 3JD,48000000.0,36489172.43173678,23.98089076721503
W1J 7DH,52000000.0,36409598.46536235,29.981541412764713
SW19 6AB,40000000.0,36373018.60087381,9.067453497815464
SE19 2UG,39000000.0,36126448.5296385,7.368080693234617
EC2M 7PP,43033750.0,35664649.68407838,17.12400224456762
EC2M 3TL,43033750.0,35664649.68407838,17.12400224456762
TW8 9ET,37379282.0,35591942.476338506,4.781631502877701
UB3 4AZ,37250000.0,35575927.9191159,4.841336625881745
EC3N 4DX,43078810.0,35560670.61061666,17.4520591199788
SW9 9SP,38135000.0,35502813.56290392,6.902285137265196
SE1 2LL,34839810.0,35446809.19063212,4.899920538844356
WC2A 3HP,40000000.0,35419911.44288482,11.450221392787952
SE7 7SJ,37000000.0,35198391.60630046,4.869211874863623
SE8 5DL,38600000.0,35170333.79266022,8.885145614869899
E1 7PH,37703879.0,35080624.22028077,6.957519622103689
SW3 4NB,41810000.0,35056331.26792833,16.153237818875084
SW10 9SU,37720000.0,35027712.548495546,7.1375595214858265
EC2R 8AQ,37750000.0,34984936.90018632,7.324670463082597
E1 1JG,44100000.0,34972737.41582266,20.696740553690105
SW1P 2PA,44649998.0,34895288.94810111,21.847053726405292
WC2A 1AP,38103880.5,34882176.091176756,5.436197605755062
IG11 7HP,36100000.0,34828785.814700216,3.5213689343484305
SW15 5RU,36334968.0,34804593.552180156,4.973714779711088
SE1 3QU,43250000.0,34648794.50474795,19.887180335842885
N17 7RP,37000000.0,34560114.56913375,6.594284948287154
W1F 9DY,48867979.0,34517418.78482975,29.365978517692028
N18 3AL,36775000.0,34510287.888135895,6.15829262233612
UB7 0LJ,37500000.0,34446656.01103824,8.14225063723137
HA8 7UU,35730000.0,34378411.33025497,3.7827838503919082
N19 5PA,39625000.0,34285684.46217005,13.47461334468126
TW6 2SQ,34900000.0,34261412.42305196,1.829763830796665
N14 6RA,35881815.0,34206166.27711023,4.669910713518178
WC2B 5HA,43750000.0,34199904.66866371,21.828789328768664
EC3V 9EA,40700000.0,34111687.11993534,16.18750093381979
W5 1EL,42000000.0,34103707.98304592,18.8006952784621
W5 5SL,36250000.0,34065505.92689848,6.0261905464869585
EN3 7XY,35325000.0,33953547.75180038,4.232982330246912
UB7 9FN,37150000.0,33850498.85483188,9.536130477364509
EC1V 1JT,37570500.0,33647682.75509275,9.014661000459412
EC1Y 1AA,34520033.0,33625355.845623106,1.7166206042495915
W1S 3DA,47196058.0,33523130.548592817,28.532491029305262
SW6 6AW,39225000.0,33228097.371245503,15.288470691534727
E4 8JA,35677680.0,33222568.760586016,6.881364593813231
W1K 1AL,38822000.0,33217033.888563648,14.437602677441532
W5 2ND,35800000.0,33037326.109119963,7.716966175642554
SW1V 1AE,41500000.0,32852805.32091909,20.863870882666156
W1K 2TD,43500000.0,32819077.653412923,24.55384447491282
SW1X 7LJ,35321115.0,32804343.058204684,5.068301131072374
UB8 1HE,35000000.0,32765296.225054376,6.384867928416071
N19 5LW,38000000.0,32758576.70680766,13.793219192611417
WC1X 8BH,36300000.0,32660618.25372537,4.391567807623133
HA9 0PE,34704806.0,32609036.834317364,6.038844204121574
EN4 0DR,34000000.0,32604468.03038612,4.10450579298201
SE15 5EU,38800000.0,32504205.931219134,16.226273373146554
NW10 7XN,34500000.0,32431554.26964293,5.995494870600197
EC2P 2NQ,40000000.0,32416512.611339875,18.958718471650315
SW1Y 5EY,34250000.0,32066359.731553584,6.375592024661074
W1S 1FL,46200000.0,32041640.126183264,30.64580059267692
W1S 1JF,46200000.0,32041640.126183264,30.64580059267692
W1W 5NB,34399998.0,31934886.382144965,7.166022561556645
SE17 1LF,33897600.0,31827590.257713962,6.106655758183578
TW9 1AB,34500000.0,31757972.289678633,7.947906406728606
HA9 0PY,32737500.0,31575045.85777858,3.550833576850465
UB9 6NS,33000000.0,31536676.196171418,4.434314557056311
W2 1XJ,35000000.0,31514780.94893196,9.95776871733726
E16 1DR,31779970.0,31395574.37117269,1.2095531519611598
WC2A 1LA,45183087.0,31391740.432707857,30.52324992157385
SE18 6PF,32500000.0,31006641.706958428,4.594948593974067
SW3 5JP,33600000.0,30797245.470085543,8.035251824568064
TW9 2QH,33750000.0,30674979.22305575,9.1111726724274
EC2M 7AD,34700000.0,30596765.03236726,11.824884632947374
N1 7ED,34600000.0,30520319.32836455,11.790984600102448
SE1 7BJ,36075000.0,30422361.87657864,9.551301294083771
E14 8FQ,31650000.5,30315893.70376123,35.9378222305021
W4 2QA,34000000.0,30304554.244082518,10.86895810563965
UB2 5LJ,33025000.0,30295028.438583273,12.40635727163307
N8 0EF,32440000.0,30159475.53698514,7.029976766383655
SW1A 1EF,30150000.0,30114848.388077684,3.485086339671767
SE1 1DN,36500000.0,30069929.820948943,17.61663062753715
W5 4RD,32709911.0,29947237.109119963,8.445984126584875
N15 5PQ,31693423.5,29895847.841735728,11.156380643312133
W11 3TH,39000000.0,29880366.63293746,23.383675300160363
N4 3EN,32440000.0,29835636.926790733,8.028246218277644
SW1Y 5AP,28220115.0,29757357.047418915,2.761198728385459
EC1M 5UA,32277419.5,29694131.94453498,9.944250413801
SE14 6NA,31625000.0,29668260.60723689,6.456078748136171
RM3 0DZ,29583337.0,29487467.224271383,0.3240668073673305
SW1X 8PH,30001666.666666668,29369426.40073286,19.276211922305507
W1J 7LL,40000000.0,29261576.551427197,26.846058621432007
CR0 9XY,29900000.0,29220194.58610034,2.2735967020055483
CR9 5AA,29800000.0,29180050.916976873,2.0803660504131756
SE1 5BA,38000000.0,29091107.329965748,23.444454394826977
NW1 0RS,33000000.0,28975091.70140534,12.19669181392321
E3 2EQ,34992000.0,28929256.241718017,17.32608527172492
W1D 3SW,31099800.0,28916159.731553584,7.021396499162108
WC1V 7EJ,43600000.0,28881270.637149952,33.75855358451845
TW1 1FB,31098589.0,28877106.295795616,7.14335529565146
W1T 4TW,34857502.5,28764194.365891382,9.973491303105817
WC2B 5RZ,38000000.0,28740091.17203866,24.368181126214054
SW6 2AN,28996312.666666668,28721694.428319965,3.1018450740162393
HA0 1HG,31430000.0,28593347.77685382,9.025301378129754
W13 9BZ,33700000.0,28587708.46922396,15.170004542362136
