postcode,Avg_Price,MAE,Median_Accuracy
EC1N 8JS,162287743.0,156601939.5,3.503532303114227
SW1V 1LH,175000000.0,153088748.0,12.520715428571421
HA9 0NT,157100000.0,152513013.5,2.9197877148313154
WC1A 1LW,172500000.0,150588748.0,12.702175072463774
W1S 2UG,149300000.0,146744269.75,1.7118086068318803
EC2A 2BS,153450000.0,146210918.0,4.717550993809056
SW1P 2AW,156500000.0,141514736.0,9.575248562300317
E16 1AA,150500000.0,141369154.0,6.067007308970091
WC1V 6NP,154000000.0,140771790.0,8.589746753246757
W1S 2UF,156730441.5,137628044.375,11.713869778662563
W1K 5JF,146970000.0,137485615.0,6.453279580866848
W1S 3ER,141000000.0,135480112.5,3.914813829787235
EC3N 2BQ,152706477.6,135333497.2,7.863261327231115
UB11 1FH,143650000.0,134760787.0,6.188105116602856
SE1 9LT,136864000.0,132375811.0,3.2793057341594505
E16 4ES,132743018.0,131602548.375,0.8591560160248832
SW1H 9BT,139480000.0,131010320.0,6.072325781474035
E1 8GP,134627111.5,130367984.875,4.010320055814226
SW1A 1LD,145500000.0,130172323.0,10.534485910652919
W1J 9HB,132250000.0,129487605.5,2.0887671077504706
EC4M 7DX,133549187.0,125614470.0,5.941419171649471
W1S 1DG,134700000.0,123891590.0,8.024060876020783
EC2M 4RB,173000000.0,122400620.0,29.248196531791905
SW7 1JH,7500000.0,121003264.0,0.0
E14 3BT,125000000.0,120285328.5,3.771737200000004
SW1A 2EJ,127665000.0,119562498.0,6.346690165667951
WC2B 6AH,133912398.0,119480570.0,10.777066362443904
WC2A 1JA,121254435.0,118492040.5,2.2781801754302933
W1U 7BW,120000000.0,114470633.5,4.607805416666665
W1U 7WH,120000000.0,114470633.5,4.607805416666665
W1U 7DL,120000000.0,114470633.5,4.607805416666665
W1K 6TF,116242841.0,113687110.75,2.198613031145726
EC2A 4NW,120000000.0,112605951.5,6.16170708333334
EC3R 6BR,109000000.0,108215828.0625,0.719423795871549
WC2N 5HR,125000000.0,107417034.0,14.06637280000001
EC1Y 8QE,15901580.0,107373812.0,0.0
W1B 5SG,115000000.0,107223493.5,6.762179565217394
NW10 7XT,108000000.0,106646841.125,1.252924884259258
EC1Y 1AX,150000000.0,106313080.0,29.124613333333343
WC2H 9EA,125735586.0,105862994.0,15.805065719421705
W14 0AF,106791820.0,105674530.875,1.0555993363831249
N7 7JR,105800000.0,105050734.75,0.708190217391305
EC1M 4BL,113000000.0,104402562.0,7.608352212389377
W1D 3QW,117450000.0,103482231.0,11.892523627075349
HA9 0NP,105583000.0,102678215.0,2.7511862705170387
EC4R 0AT,120000000.0,102032878.0,14.972601666666662
